article_id,sentence_id,sentence_text,start_char,end_char,label,technique
article787002327,8,"This suggested, of course, that giving advice on how to prevent another 9/11, and all other Jihadist attacks against America, is now against Facebook’s ‘community standards’.",1709,1883,1,Fear Appeal
article787002327,18,"The question remains: why would Facebook remove such a page, let alone in such a fascistic manner -- and never explain why?",3081,3204,1,Exaggeration
article787002327,19,"In April earlier this year, Jamie was suspended from Facebook for posting screenshots of a Muslim's threat to him on the platform.",3205,3335,1,"Loaded Language, Fear Appeal"
article787002327,32,"The Freedom Center emerged victorious, but it is clear that leftist hate groups such as the SPLC and Color of Change.org are preparing new attacks against the Freedom Center and other conservative groups and individuals 24/7.",5546,5771,1,Fear Appeal
article787002327,33,"To be sure, the Left's attacks on the David Horowitz Freedom Center continue unabated: just recently a hit piece in the Washington Post smeared a stand-up noble gentleman like Florida Gubernatorial Candidate Republican Ron DeSantis, libeling David Horowitz in the process.",5772,6044,1,Fear Appeal
article787002327,39,And we need to adamantly defend all the truth-tellers at the very moment they come under attack.,6895,6991,1,Fear Appeal
article787142429,12,"According to Breitbart, on Friday, 65 women from both the Republican and Democrat parties who have known Kavanaugh since high school defended his character and said he has always behaved “honorably” and treaded “women with respect.”
The women also said that Kavanaugh has “stood out for his friendship, character, and integrity.”
“Judge Kavanaugh has denied this allegation and over 60 women – with a broad range of political views – who’ve known him since high school, have sent a letter to the Senate Judiciary Committee vouching for his integrity and respect for women over that time,” says Carrie Severino, chief counsel for the Judicial Crisis Network.",2025,2682,1,"Loaded Language, Fear Appeal, Exaggeration, Appeal to Authority"
article787529309,8,"Even though Senator Feinstein had the letter in hand, she never brought up the charge during the public hearing, nor during her own meeting with the judge.",1349,1504,1,Exaggeration
article787529309,13,"Nevertheless, Senator Feinstein evidently bowed to pressure from her leftist colleagues to find a way to insert the allegation into the cesspool of public gossip at the eleventh hour.",2269,2452,1,Exaggeration
article787529309,22,"‘He was trying to attack me and remove my clothing.’” Ms. Ford said she was able to escape the room and go home without any apparent further incident after “Kavanaugh’s friend and classmate at Georgetown Preparatory School, Mark Judge, jumped on top of them, sending all three tumbling.”
Here is where Ms. Ford’s story becomes quite murky and begins to fall apart.",3648,4012,1,Fear Appeal
article787529309,29,"The therapist’s notes “do not mention Kavanaugh’s name but say she reported that she was attacked by students ‘from an elitist boys’ school’ who went on to become ‘highly respected and high-ranking members of society in Washington.’”
In other words, the only written documentation Ms. Ford has offered in support of her allegation about the incident she said took place while she was in high school – a therapist’s notes of a couples therapy session occurring 30 years after the alleged incident – did not mention Judge Kavanaugh’s name.",5275,5812,1,Fear Appeal
article787529309,39,"In particular, he has always treated women with decency and respect.",7284,7352,1,Exaggeration
article787529309,43,And he has always been a good person.,7568,7605,1,Exaggeration
article787529309,44,"Nevertheless, using their standard contemptible, obstructionist tactics, the Democrats opposed to Judge Kavanaugh happily seized on the unsubstantiated allegation of teen sexual misbehavior in high school to assassinate Judge Kavanaugh’s character.",7606,7854,1,Exaggeration
article787529309,50,"""Senator Grassley must postpone the vote until, at a very minimum, these serious and credible allegations are thoroughly investigated,” Senator Schumer said.",8952,9109,1,General Persuasion
article787668628,15,"“He was trying to attack me and remove my clothing.” Ford said she was able to escape when Kavanaugh’s friend and classmate at Georgetown Preparatory School, Mark Judge, jumped on top of them, sending all three tumbling.",1845,2065,1,Fear Appeal
article787668628,22,"At the very least, if the attack happened, he should be disqualified for lying.",2780,2859,1,Fear Appeal
article787668628,52,"But the odds of getting details that precise are long indeed, and there is always a chance that a motivated classmate might lie — for either person….",6156,6305,1,"Exaggeration, Black-and-White Thinking"
article788056108,2,"I never thought I’d see the day when a preening, Internet-created neo-Catholic doyenne such as Simcha Fisher, as notorious as Mark Shea for her crude and often unprintable invective against traditionalists, would unload on Pope Bergoglio with the following headline: “Does Francis know he sounds like an abuser?”
The scales have fallen from Fisher’s eyes and now, at last, she sees Bergoglio, however grudgingly, for what he is: a power-mad ecclesiastical tyrant.",550,1013,1,Exaggeration
article788056108,3,"(A tyrant, moreover, who has ascended to the papacy in a manner reminiscent of the ascension of the corrupt Benedict IX, another “disgrace to the Chair of Peter,” following the machinations of a Roman cabal, as I discuss below.)",1014,1242,1,"Loaded Language, Name Calling"
